,work,composer,date
1786,Salammbô,Modeste Petrovitch Moussorgski,1986-06-25
1787,Salammbô,Modeste Petrovitch Moussorgski,1986-06-27
1788,Salammbô,Modeste Petrovitch Moussorgski,1986-06-29
1789,Salammbô,Modeste Petrovitch Moussorgski,1986-07-01
1790,Salammbô,Modeste Petrovitch Moussorgski,1986-07-04
1791,Salammbô,Modeste Petrovitch Moussorgski,1986-07-07
1792,Salammbô,Modeste Petrovitch Moussorgski,1986-07-09
1793,Belle Hélène (La),Jacques Offenbach,1985-09-21
1794,Belle Hélène (La),Jacques Offenbach,1985-09-23
1795,Belle Hélène (La),Jacques Offenbach,1985-09-24
1796,Belle Hélène (La),Jacques Offenbach,1985-09-25
1797,Belle Hélène (La),Jacques Offenbach,1985-09-26
1798,Belle Hélène (La),Jacques Offenbach,1985-09-28
1799,Belle Hélène (La),Jacques Offenbach,1985-09-30
1800,Belle Hélène (La),Jacques Offenbach,1985-10-01
1801,Belle Hélène (La),Jacques Offenbach,1985-10-02
1802,Belle Hélène (La),Jacques Offenbach,1985-10-03
1803,Belle Hélène (La),Jacques Offenbach,1985-10-04
1804,Belle Hélène (La),Jacques Offenbach,1985-10-05
1805,Belle Hélène (La),Jacques Offenbach,1985-10-09
1806,Belle Hélène (La),Jacques Offenbach,1985-10-11
1807,Belle Hélène (La),Jacques Offenbach,1985-10-14
1808,Belle Hélène (La),Jacques Offenbach,1985-10-15
1809,Belle Hélène (La),Jacques Offenbach,1985-10-17
1810,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-16
1811,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-18
1812,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-20
1813,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-22
1814,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-23
1815,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-26
1816,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-28
1817,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-30
1818,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1985-12-31
1819,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-03-28
1820,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-03-31
1821,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-04-01
1822,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-04-03
1823,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-04-05
1824,Heure espagnole (L') / Gianni Schicchi,Maurice Ravel et Giacomo Puccini,1986-05-07
1825,Tour d'écrou (Le),Benjamin Britten,1986-02-10
1826,Tour d'écrou (Le),Benjamin Britten,1986-02-12
1827,Tour d'écrou (Le),Benjamin Britten,1986-02-14
1828,Tour d'écrou (Le),Benjamin Britten,1986-02-16
1829,Tour d'écrou (Le),Benjamin Britten,1986-02-18
1830,Tour d'écrou (Le),Benjamin Britten,1986-02-20
1831,Tour d'écrou (Le),Benjamin Britten,1986-02-22
1832,Tour d'écrou (Le),Benjamin Britten,1986-02-24
1833,Tour d'écrou (Le),Benjamin Britten,1986-02-26
1834,Ecume des jours (L'),Edison Denisov,1986-03-15
1835,Ecume des jours (L'),Edison Denisov,1986-03-17
1836,Ecume des jours (L'),Edison Denisov,1986-03-20
1837,Ecume des jours (L'),Edison Denisov,1986-03-22
1838,Ecume des jours (L'),Edison Denisov,1986-03-24
1839,Fille du régiment (La),Gaetano Donizetti,1986-04-26
1840,Fille du régiment (La),Gaetano Donizetti,1986-04-28
1841,Fille du régiment (La),Gaetano Donizetti,1986-04-30
1842,Fille du régiment (La),Gaetano Donizetti,1986-05-03
1843,Fille du régiment (La),Gaetano Donizetti,1986-05-07
1844,Fille du régiment (La),Gaetano Donizetti,1986-05-09
1845,Fille du régiment (La),Gaetano Donizetti,1986-05-11
1846,Fille du régiment (La),Gaetano Donizetti,1986-05-12
1847,Fille du régiment (La),Gaetano Donizetti,1986-05-14
1848,Fille du régiment (La),Gaetano Donizetti,1986-05-17
1849,Fille du régiment (La),Gaetano Donizetti,1986-05-19
1850,Fille du régiment (La),Gaetano Donizetti,1986-05-20
1851,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-17
1852,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-19
1853,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-22
1854,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-23
1855,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-25
1856,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-27
1857,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-06-30
1858,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-01
1859,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-04
1860,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-07
1861,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-10
1862,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-12
1863,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-16
1864,Flûte enchantée (La),Wolfgang Amadeus Mozart,1986-07-19
1865,Don Carlos,Giuseppe Verdi,1986-09-27
1866,Don Carlos,Giuseppe Verdi,1986-09-30
1867,Don Carlos,Giuseppe Verdi,1986-10-02
1868,Don Carlos,Giuseppe Verdi,1986-10-03
1869,Don Carlos,Giuseppe Verdi,1986-10-05
1870,Don Carlos,Giuseppe Verdi,1986-10-06
1871,Don Carlos,Giuseppe Verdi,1986-10-09
1872,Don Carlos,Giuseppe Verdi,1986-10-10
1873,Don Carlos,Giuseppe Verdi,1986-10-14
1874,Don Carlos,Giuseppe Verdi,1986-10-16
1875,Don Carlos,Giuseppe Verdi,1986-10-26
1876,Don Carlos,Giuseppe Verdi,1986-10-28
1877,Don Carlos,Giuseppe Verdi,1986-10-30
1878,Ange de feu (L'),Serguei Prokofiev,1986-11-03
1879,Ange de feu (L'),Serguei Prokofiev,1986-11-06
1880,Salomé,Richard Strauss,1986-11-04
1881,Salomé,Richard Strauss,1986-11-07
1882,Salomé,Richard Strauss,1986-11-11
1883,Salomé,Richard Strauss,1986-11-15
1884,Salomé,Richard Strauss,1986-11-16
1885,Wozzeck,Alban Berg,1986-11-19
1886,Wozzeck,Alban Berg,1986-11-22
1887,Wozzeck,Alban Berg,1986-12-06
1888,Wozzeck,Alban Berg,1986-12-07
1889,Wozzeck,Alban Berg,1986-12-09
1890,Don Quichotte,Jules Massenet,1986-12-05
1891,Don Quichotte,Jules Massenet,1986-12-08
1892,Don Quichotte,Jules Massenet,1986-12-11
1893,Don Quichotte,Jules Massenet,1986-12-14
1894,Don Quichotte,Jules Massenet,1986-12-16
1895,Don Quichotte,Jules Massenet,1986-12-19
1896,Don Quichotte,Jules Massenet,1986-12-22
1897,Elektra,Richard Strauss,1987-01-30
1898,Elektra,Richard Strauss,1987-02-03
1899,Elektra,Richard Strauss,1987-02-06
1900,Elektra,Richard Strauss,1987-02-10
1901,Elektra,Richard Strauss,1987-02-13
1902,Elektra,Richard Strauss,1987-02-15
1903,Elektra,Richard Strauss,1987-02-17
1904,Elixir d'amour (L'),Gaetano Donizetti,1987-02-16
1905,Elixir d'amour (L'),Gaetano Donizetti,1987-02-19
1906,Elixir d'amour (L'),Gaetano Donizetti,1987-02-22
1907,Elixir d'amour (L'),Gaetano Donizetti,1987-02-24
1908,Elixir d'amour (L'),Gaetano Donizetti,1987-02-27
1909,Elixir d'amour (L'),Gaetano Donizetti,1987-03-03
1910,Elixir d'amour (L'),Gaetano Donizetti,1987-03-05
1911,Elixir d'amour (L'),Gaetano Donizetti,1987-03-07
1912,Elixir d'amour (L'),Gaetano Donizetti,1987-03-12
1913,Elixir d'amour (L'),Gaetano Donizetti,1987-03-18
1914,Don Carlo,Giuseppe Verdi,1987-03-13
1915,Don Carlo,Giuseppe Verdi,1987-03-16
1916,Don Carlo,Giuseppe Verdi,1987-03-19
1917,Don Carlo,Giuseppe Verdi,1987-03-21
1918,Don Carlo,Giuseppe Verdi,1987-03-23
1919,Don Carlo,Giuseppe Verdi,1987-03-28
1920,Don Carlo,Giuseppe Verdi,1987-04-02
1921,Don Carlo,Giuseppe Verdi,1987-07-08
1922,Don Carlo,Giuseppe Verdi,1987-07-10
1923,Don Carlo,Giuseppe Verdi,1987-07-12
1924,Don Carlo,Giuseppe Verdi,1987-07-16
1925,Don Carlo,Giuseppe Verdi,1987-07-18
1926,Montségur,Marcel Landowski,1987-04-09
1927,Montségur,Marcel Landowski,1987-04-12
1928,Montségur,Marcel Landowski,1987-04-13
1929,Montségur,Marcel Landowski,1987-04-15
1930,Montségur,Marcel Landowski,1987-04-16
1931,Elektra,Richard Strauss,1987-04-11
1932,Elektra,Richard Strauss,1987-04-14
1933,Elektra,Richard Strauss,1987-04-18
1934,Elektra,Richard Strauss,1987-04-20
1935,Elektra,Richard Strauss,1987-04-21
1936,Elektra,Richard Strauss,1987-04-30
1937,Elektra,Richard Strauss,1987-05-06
1938,Vaisseau fantôme (Le),Richard Wagner,1987-05-18
1939,Vaisseau fantôme (Le),Richard Wagner,1987-05-21
1940,Vaisseau fantôme (Le),Richard Wagner,1987-05-25
1941,Vaisseau fantôme (Le),Richard Wagner,1987-05-28
1942,Vaisseau fantôme (Le),Richard Wagner,1987-05-31
1943,Vaisseau fantôme (Le),Richard Wagner,1987-06-02
1944,Vaisseau fantôme (Le),Richard Wagner,1987-06-04
1945,Vaisseau fantôme (Le),Richard Wagner,1987-06-06
1946,Giulio Cesare,Georg Friedrich Haendel,1987-06-20
1947,Giulio Cesare,Georg Friedrich Haendel,1987-06-23
1948,Giulio Cesare,Georg Friedrich Haendel,1987-06-26
1949,Giulio Cesare,Georg Friedrich Haendel,1987-06-29
1950,Giulio Cesare,Georg Friedrich Haendel,1987-07-02
1951,Giulio Cesare,Georg Friedrich Haendel,1987-07-07
1952,Giulio Cesare,Georg Friedrich Haendel,1987-07-11
1953,Giulio Cesare,Georg Friedrich Haendel,1987-07-14
1954,Ariane à Naxos,Richard Strauss,1986-10-06
1955,Ariane à Naxos,Richard Strauss,1986-10-09
1956,Ariane à Naxos,Richard Strauss,1986-10-11
1957,Ariane à Naxos,Richard Strauss,1986-10-15
1958,Ariane à Naxos,Richard Strauss,1986-10-17
1959,Ariane à Naxos,Richard Strauss,1986-10-25
1960,Ariane à Naxos,Richard Strauss,1986-10-30
1961,Robinson Crusoe,Jacques Offenbach,1986-12-10
1962,Robinson Crusoe,Jacques Offenbach,1986-12-11
1963,Robinson Crusoe,Jacques Offenbach,1986-12-12
1964,Robinson Crusoe,Jacques Offenbach,1986-12-13
1965,Robinson Crusoe,Jacques Offenbach,1986-12-16
1966,Robinson Crusoe,Jacques Offenbach,1986-12-17
1967,Robinson Crusoe,Jacques Offenbach,1986-12-18
1968,Robinson Crusoe,Jacques Offenbach,1986-12-19
1969,Robinson Crusoe,Jacques Offenbach,1986-12-20
1970,Robinson Crusoe,Jacques Offenbach,1986-12-22
1971,Robinson Crusoe,Jacques Offenbach,1986-12-23
1972,Robinson Crusoe,Jacques Offenbach,1986-12-26
1973,Robinson Crusoe,Jacques Offenbach,1986-12-27
1974,Robinson Crusoe,Jacques Offenbach,1986-12-29
1975,Robinson Crusoe,Jacques Offenbach,1986-12-30
1976,Atys,Jean-Baptiste Lully,1987-01-16
1977,Atys,Jean-Baptiste Lully,1987-01-17
1978,Atys,Jean-Baptiste Lully,1987-01-19
1979,Atys,Jean-Baptiste Lully,1987-01-21
1980,Atys,Jean-Baptiste Lully,1987-01-23
1981,Atys,Jean-Baptiste Lully,1987-01-24
1982,Atys,Jean-Baptiste Lully,1987-01-26
1983,Atys,Jean-Baptiste Lully,1987-01-28
1984,Atys,Jean-Baptiste Lully,1987-01-30
1985,Atys,Jean-Baptiste Lully,1987-02-03
1986,Atys,Jean-Baptiste Lully,1987-02-05
1987,Atys,Jean-Baptiste Lully,1987-02-06
1988,Les Puritains,Vincenzo Bellini,1987-02-28
1989,Les Puritains,Vincenzo Bellini,1987-03-02
1990,Les Puritains,Vincenzo Bellini,1987-03-03
1991,Les Puritains,Vincenzo Bellini,1987-03-06
1992,Les Puritains,Vincenzo Bellini,1987-03-07
1993,Les Puritains,Vincenzo Bellini,1987-03-09
1994,Les Puritains,Vincenzo Bellini,1987-03-12
1995,Les Puritains,Vincenzo Bellini,1987-03-15
1996,Les Puritains,Vincenzo Bellini,1987-03-18
1997,Les Puritains,Vincenzo Bellini,1987-03-19
1998,Les Puritains,Vincenzo Bellini,1987-03-21
1999,Les Puritains,Vincenzo Bellini,1987-03-23
2000,Les Puritains,Vincenzo Bellini,1987-03-24
2001,Les Puritains,Vincenzo Bellini,1987-03-26
2002,Les Puritains,Vincenzo Bellini,1987-03-27
2003,Les Puritains,Vincenzo Bellini,1987-03-30
2004,Theodora,Georg Friedrich Haendel,1987-05-25
2005,Theodora,Georg Friedrich Haendel,1987-05-28
2006,Idomeneo,Wolfgang Amadeus Mozart,1987-06-24
2007,Idomeneo,Wolfgang Amadeus Mozart,1987-07-01
2008,Idomeneo,Wolfgang Amadeus Mozart,1987-07-05
2009,Idomeneo,Wolfgang Amadeus Mozart,1987-07-09
2010,Idomeneo,Wolfgang Amadeus Mozart,1987-07-13
2011,Idomeneo,Wolfgang Amadeus Mozart,1987-07-17
2012,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-06-29
2013,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-07-03
2014,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-07-07
2015,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-07-11
2016,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-07-15
2017,Clémence de Titus (La),Wolfgang Amadeus Mozart,1987-07-19
2018,Norma,Vincenzo Bellini,1987-11-13
2019,Norma,Vincenzo Bellini,1987-11-16
2020,Norma,Vincenzo Bellini,1987-11-19
2021,Norma,Vincenzo Bellini,1987-11-25
2022,Norma,Vincenzo Bellini,1987-11-27
2023,Norma,Vincenzo Bellini,1987-11-30
2024,Norma,Vincenzo Bellini,1987-12-03
2025,Norma,Vincenzo Bellini,1987-12-05
2026,Norma,Vincenzo Bellini,1987-12-08
2027,Norma,Vincenzo Bellini,1987-12-11
2028,Norma,Vincenzo Bellini,1988-06-25
2029,Norma,Vincenzo Bellini,1988-06-28
2030,Norma,Vincenzo Bellini,1988-07-02
2031,Norma,Vincenzo Bellini,1988-07-08
2032,Norma,Vincenzo Bellini,1988-07-12
2033,Norma,Vincenzo Bellini,1988-07-15
2034,Macbeth,Giuseppe Verdi,1987-11-26
2035,Macbeth,Giuseppe Verdi,1987-11-28
2036,Macbeth,Giuseppe Verdi,1987-12-01
2037,Macbeth,Giuseppe Verdi,1987-12-02
2038,Macbeth,Giuseppe Verdi,1987-12-04
2039,Macbeth,Giuseppe Verdi,1987-12-07
2040,Macbeth,Giuseppe Verdi,1987-12-09
2041,Macbeth,Giuseppe Verdi,1987-12-10
2042,Macbeth,Giuseppe Verdi,1987-12-12
2043,Macbeth,Giuseppe Verdi,1987-12-13
2044,Orphée aux Enfers,Jacques Offenbach,1988-01-20
2045,Orphée aux Enfers,Jacques Offenbach,1988-01-23
2046,Orphée aux Enfers,Jacques Offenbach,1988-01-24
2047,Orphée aux Enfers,Jacques Offenbach,1988-01-25
2048,Orphée aux Enfers,Jacques Offenbach,1988-01-28
2049,Orphée aux Enfers,Jacques Offenbach,1988-01-31
2050,Orphée aux Enfers,Jacques Offenbach,1988-02-02
2051,Katia Kabanova,Leos Janácek,1988-02-18
2052,Katia Kabanova,Leos Janácek,1988-02-20
2053,Katia Kabanova,Leos Janácek,1988-02-22
2054,Katia Kabanova,Leos Janácek,1988-02-24
2055,Katia Kabanova,Leos Janácek,1988-02-27
2056,Katia Kabanova,Leos Janácek,1988-02-28
2057,Katia Kabanova,Leos Janácek,1988-03-01
2058,Boris Godounov,Modeste Petrovitch Moussorgski,1988-03-14
2059,Boris Godounov,Modeste Petrovitch Moussorgski,1988-03-16
2060,Boris Godounov,Modeste Petrovitch Moussorgski,1988-03-19
2061,Boris Godounov,Modeste Petrovitch Moussorgski,1988-03-27
2062,Boris Godounov,Modeste Petrovitch Moussorgski,1988-03-29
2063,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-02
2064,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-05
2065,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-07
2066,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-09
2067,Faust,Charles François Gounod,1988-04-29
2068,Faust,Charles François Gounod,1988-05-02
2069,Faust,Charles François Gounod,1988-05-04
2070,Faust,Charles François Gounod,1988-05-06
2071,Faust,Charles François Gounod,1988-05-08
2072,Faust,Charles François Gounod,1988-05-13
2073,Faust,Charles François Gounod,1988-05-15
2074,Faust,Charles François Gounod,1988-05-23
2075,Faust,Charles François Gounod,1988-05-25
2076,Faust,Charles François Gounod,1988-05-27
2077,Faust,Charles François Gounod,1988-07-07
2078,Faust,Charles François Gounod,1988-07-09
2079,Faust,Charles François Gounod,1988-07-11
2080,Faust,Charles François Gounod,1988-07-13
2081,Faust,Charles François Gounod,1988-07-14
2082,Faust,Charles François Gounod,1988-07-16
2083,Celestine (La),Maurice Ohana,1988-06-13
2084,Celestine (La),Maurice Ohana,1988-06-17
2085,Celestine (La),Maurice Ohana,1988-06-21
2086,Celestine (La),Maurice Ohana,1988-06-24
2087,Celestine (La),Maurice Ohana,1988-06-27
2088,Celestine (La),Maurice Ohana,1988-06-29
2089,Triptyque (Le),Giacomo Puccini,1987-09-28
2090,Triptyque (Le),Giacomo Puccini,1987-10-01
2091,Triptyque (Le),Giacomo Puccini,1987-10-03
2092,Triptyque (Le),Giacomo Puccini,1987-10-06
2093,Triptyque (Le),Giacomo Puccini,1987-10-09
2094,Triptyque (Le),Giacomo Puccini,1987-10-12
2095,Triptyque (Le),Giacomo Puccini,1987-10-15
2096,Triptyque (Le),Giacomo Puccini,1987-10-17
2097,Triptyque (Le),Giacomo Puccini,1987-10-27
2098,Triptyque (Le),Giacomo Puccini,1987-10-29
2099,Cendrillon,Peter Maxwell Davies,1987-11-19
2100,Cendrillon,Peter Maxwell Davies,1987-11-20
2101,Cendrillon,Peter Maxwell Davies,1987-11-21
2102,Cendrillon,Peter Maxwell Davies,1987-12-09
2103,Cendrillon,Peter Maxwell Davies,1987-12-10
2104,Cendrillon,Peter Maxwell Davies,1987-12-11
2105,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-04
2106,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-07
2107,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-14
2108,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-16
2109,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-18
2110,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-21
2111,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-23
2112,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-26
2113,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-28
2114,Don Giovanni,Wolfgang Amadeus Mozart,1987-12-30
2115,Fille du régiment (La),Gaetano Donizetti,1988-02-04
2116,Fille du régiment (La),Gaetano Donizetti,1988-02-06
2117,Fille du régiment (La),Gaetano Donizetti,1988-02-08
2118,Fille du régiment (La),Gaetano Donizetti,1988-02-11
2119,Fille du régiment (La),Gaetano Donizetti,1988-02-13
2120,Fille du régiment (La),Gaetano Donizetti,1988-02-15
2121,De la maison des morts,Leos Janácek,1988-03-10
2122,De la maison des morts,Leos Janácek,1988-03-12
2123,De la maison des morts,Leos Janácek,1988-03-14
2124,De la maison des morts,Leos Janácek,1988-03-16
2125,De la maison des morts,Leos Janácek,1988-03-21
2126,De la maison des morts,Leos Janácek,1988-03-23
2127,De la maison des morts,Leos Janácek,1988-03-26
2128,De la maison des morts,Leos Janácek,1988-03-28
2129,De la maison des morts,Leos Janácek,1988-03-30
2130,De la maison des morts,Leos Janácek,1988-04-01
2131,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-11
2132,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-12
2133,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-13
2134,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-14
2135,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-15
2136,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-16
2137,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-19
2138,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-20
2139,Boris Godounov,Modeste Petrovitch Moussorgski,1988-04-21
2140,Thaïs,Jules Massenet,1988-05-16
2141,Thaïs,Jules Massenet,1988-05-18
2142,Thaïs,Jules Massenet,1988-05-20
2143,Thaïs,Jules Massenet,1988-05-21
2144,Thaïs,Jules Massenet,1988-05-24
2145,Thaïs,Jules Massenet,1988-05-26
2146,Thaïs,Jules Massenet,1988-05-28
2147,Thaïs,Jules Massenet,1988-05-30
2148,Thaïs,Jules Massenet,1988-05-31
2149,Thaïs,Jules Massenet,1988-06-02
2150,Thaïs,Jules Massenet,1988-06-03
2151,Thaïs,Jules Massenet,1988-06-06
2152,Thaïs,Jules Massenet,1988-06-07
2153,Thaïs,Jules Massenet,1988-06-08
2154,Thaïs,Jules Massenet,1988-06-11
2155,Thaïs,Jules Massenet,1988-06-14
2156,Gazza ladra (La),Gioacchino Rossini,1988-06-20
2157,Gazza ladra (La),Gioacchino Rossini,1988-06-22
2158,Gazza ladra (La),Gioacchino Rossini,1988-06-25
2159,Gazza ladra (La),Gioacchino Rossini,1988-06-27
2160,Gazza ladra (La),Gioacchino Rossini,1988-06-29
2161,Gazza ladra (La),Gioacchino Rossini,1988-07-01
2162,Gazza ladra (La),Gioacchino Rossini,1988-07-05
2163,Gazza ladra (La),Gioacchino Rossini,1988-07-08
2164,Gazza ladra (La),Gioacchino Rossini,1988-07-12
2165,Gazza ladra (La),Gioacchino Rossini,1988-07-15
2166,Rigoletto,Giuseppe Verdi,1988-09-17
2167,Rigoletto,Giuseppe Verdi,1988-09-24
2168,Rigoletto,Giuseppe Verdi,1988-09-26
2169,Rigoletto,Giuseppe Verdi,1988-09-28
2170,Rigoletto,Giuseppe Verdi,1988-09-30
2171,Rigoletto,Giuseppe Verdi,1988-10-02
2172,Rigoletto,Giuseppe Verdi,1988-10-04
2173,Rigoletto,Giuseppe Verdi,1988-10-08
2174,Rigoletto,Giuseppe Verdi,1988-10-09
2175,Rigoletto,Giuseppe Verdi,1988-10-11
2176,Rigoletto,Giuseppe Verdi,1988-10-12
2177,Rigoletto,Giuseppe Verdi,1988-10-14
2178,Rigoletto,Giuseppe Verdi,1988-10-16
2179,Rigoletto,Giuseppe Verdi,1988-10-17
2180,Giulio Cesare,Georg Friedrich Haendel,1988-09-25
2181,Giulio Cesare,Georg Friedrich Haendel,1988-09-27
2182,Giulio Cesare,Georg Friedrich Haendel,1988-09-29
2183,Giulio Cesare,Georg Friedrich Haendel,1988-10-01
2184,Giulio Cesare,Georg Friedrich Haendel,1988-10-03
2185,Giulio Cesare,Georg Friedrich Haendel,1988-10-05
2186,Giulio Cesare,Georg Friedrich Haendel,1988-10-10
2187,Giulio Cesare,Georg Friedrich Haendel,1988-10-15
2188,Damnation de Faust (La),Hector Berlioz,1988-12-08
2189,Damnation de Faust (La),Hector Berlioz,1988-12-09
2190,Orphée aux Enfers,Jacques Offenbach,1988-12-21
2191,Orphée aux Enfers,Jacques Offenbach,1988-12-22
2192,Orphée aux Enfers,Jacques Offenbach,1988-12-23
2193,Orphée aux Enfers,Jacques Offenbach,1988-12-24
2194,Orphée aux Enfers,Jacques Offenbach,1988-12-26
2195,Orphée aux Enfers,Jacques Offenbach,1988-12-27
2196,Orphée aux Enfers,Jacques Offenbach,1988-12-28
2197,Orphée aux Enfers,Jacques Offenbach,1988-12-28
2198,Orphée aux Enfers,Jacques Offenbach,1988-12-29
2199,Orphée aux Enfers,Jacques Offenbach,1988-12-30
2200,Orphée aux Enfers,Jacques Offenbach,1988-12-31
2201,Orphée aux Enfers,Jacques Offenbach,1989-01-01
2202,Maîtres Chanteurs de Nuremberg (Les),Richard Wagner,1989-02-02
2203,Maîtres Chanteurs de Nuremberg (Les),Richard Wagner,1989-02-05
2204,Maîtres Chanteurs de Nuremberg (Les),Richard Wagner,1989-02-07
2205,Maîtres Chanteurs de Nuremberg (Les),Richard Wagner,1989-02-16
2206,Maîtres Chanteurs de Nuremberg (Les),Richard Wagner,1989-02-19
